Harvest year,plot,section,year of wheat,Previous crop,wheat variety,Fertilizer code,Number of N splits,Fertilizer N,Fertilizer P,Fertilizer K,Fertilizer Mg,FYM,Notes,grain ,straw,hfn,hlwt,tgw,n_grain,n_straw,p_grain,p_straw,s_grain,s_straw
1985,3,1,19,Fallow,Brimstone,Nil,0,0,0,0,0,0,,1.77,0.84,,,34.2,1.43,0.42,,,,
1985,5,1,19,Fallow,Brimstone,PK Mg,0,0,35,90,12,0,,1.54,0.84,,,33.7,1.3,0.47,,,,
1985,6,1,19,Fallow,Brimstone,N1 PKMg,1,48,35,90,12,0,,4.57,3.15,,,39.7,1.25,0.49,,,,
1985,7,1,19,Fallow,Brimstone,N2 PKMg,1,96,35,90,12,0,,7.54,3.57,,,40,1.46,0.41,,,,
1985,8,1,19,Fallow,Brimstone,N3PKMg,1,144,35,90,12,0,,8.12,4.27,,,39.4,1.69,0.56,,,,
1985,9,1,19,Fallow,Brimstone,N4 PKMg,1,192,35,90,12,0,,8.21,4.78,,,38.7,1.78,0.83,,,,
1985,10,1,19,Fallow,Brimstone,N2,1,96,0,0,0,0,,3.46,2.98,,,35.8,1.74,0.55,,,,
1985,11,1,19,Fallow,Brimstone,N2 P,1,96,35,0,0,0,,5.76,2.25,,,29.2,1.67,0.58,,,,
1985,12,1,19,Fallow,Brimstone,N2 P Na,1,96,35,0,0,0,,5.65,2.31,,,31.3,1.49,0.5,,,,
1985,13,1,19,Fallow,Brimstone,N2 PK ,1,96,35,90,0,0,No Na applied in past,6.81,3.39,,,38.8,1.41,0.34,,,,
1985,14,1,19,Fallow,Brimstone,N2 PKMg*,1,96,35,90,30,0,,6.87,3.42,,,38.4,1.43,0.36,,,,
1985,15,1,19,Fallow,Brimstone,N5 PKMg,1,240,35,90,12,0,,8.34,5.41,,,36.1,1.96,0.93,,,,
1985,16,1,19,Fallow,Brimstone,N6 PKMg,1,288,35,90,12,0,,8.23,5.59,,,36.1,2.03,0.99,,,,
1985,17,1,19,Fallow,Brimstone,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,8.06,4.45,,,39.4,1.64,0.43,,,,
1985,18,1,19,Fallow,Brimstone,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,1st application of N in autumn alternate years,8.1,4.6,,,38.2,1.66,0.48,,,,
1985,19,1,19,Fallow,Brimstone,C,0,96,0,0,0,0,Received castor meal to supply 96 kgN/ha 1852-1988,3.5,2.1,,,37.1,1.29,0.5,,,,
1985,20,1,19,Fallow,Brimstone,N2 KMg,1,96,0,90,12,0,,3.05,1.6,,,40.6,1.78,0.38,,,,
1985,21,1,19,Fallow,Brimstone,FYM N2,1,96,0,0,0,35,FYM since 1885,8.64,6.25,,,39.6,1.9,0.7,,,,
1985,22,1,19,Fallow,Brimstone,FYM,0,0,0,0,0,35,FYM since 1843,7.58,4.79,,,45,1.6,0.45,,,,
1986,3,1,20,Fallow,Brimstone,Nil,0,0,0,0,0,0,,1.12,0.41,,,37,1.45,0.48,0.317,0.055,,
1986,5,1,20,Fallow,Brimstone,PK Mg,0,0,35,90,12,0,,1.45,0.75,,,35.8,1.51,0.32,0.37,0.071,,
1986,6,1,20,Fallow,Brimstone,N1 PKMg,1,48,35,90,12,0,,2.7,1.78,,,40.2,1.58,0.5,0.346,0.079,,
1986,7,1,20,Fallow,Brimstone,N2 PKMg,1,96,35,90,12,0,,4.74,2.2,,,42.3,1.98,0.46,0.336,0.052,,
1986,8,1,20,Fallow,Brimstone,N3PKMg,1,144,35,90,12,0,,5.2,2.35,,,41.6,2.19,0.54,0.335,0.048,,
1986,9,1,20,Fallow,Brimstone,N4 PKMg,1,192,35,90,12,0,,4.37,2.09,,,41.5,2.43,0.57,0.307,0.043,,
1986,10,1,20,Fallow,Brimstone,N2,1,96,0,0,0,0,,0.41,0.27,,,36.9,2.04,0.84,0.262,0.052,,
1986,11,1,20,Fallow,Brimstone,N2 P,1,96,35,0,0,0,,4.09,1.52,,,30.3,1.78,0.5,0.31,0.055,,
1986,12,1,20,Fallow,Brimstone,N2 P Na,1,96,35,0,0,0,,4.23,1.79,,,30.3,1.8,0.55,0.296,0.056,,
1986,13,1,20,Fallow,Brimstone,N2 PK ,1,96,35,90,0,0,,5.1,2.36,,,38.4,2.03,0.41,0.339,0.042,,
1986,14,1,20,Fallow,Brimstone,N2 PKMg*,1,96,35,90,30,0,,5.02,2.15,,,39.3,1.84,0.39,0.349,0.04,,
1986,15,1,20,Fallow,Brimstone,N5 PKMg,1,240,35,90,12,0,,5.37,2.56,,,41.4,2.48,0.57,0.321,0.045,,
1986,16,1,20,Fallow,Brimstone,N6 PKMg,1,288,35,90,12,0,,4.86,2.22,,,42.7,2.51,0.61,0.337,0.042,,
1986,17,1,20,Fallow,Brimstone,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,1st application of N in autumn alternate years,5.09,2.13,,,41.5,2.38,0.56,0.308,0.04,,
1986,18,1,20,Fallow,Brimstone,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,4.32,1.71,,,41.7,2.25,0.52,0.309,0.042,,
1986,19,1,20,Fallow,Brimstone,C,0,96,0,0,0,0,,2.29,1.36,,,38.4,1.77,0.53,0.384,0.087,,
1986,20,1,20,Fallow,Brimstone,N2 KMg,1,96,0,90,12,0,,0.68,0.13,,,36.5,1.93,0.85,0.31,0.052,,
1986,21,1,20,Fallow,Brimstone,FYM N2,1,96,0,0,0,35,,6.15,3.67,,,39.7,2.04,0.5,0.361,0.067,,
1986,22,1,20,Fallow,Brimstone,FYM,0,0,0,0,0,35,,4.68,3.03,,,38.5,1.71,0.49,0.369,0.108,,
1987,3,1,21,Fallow,Brimstone,Nil,0,0,0,0,0,0,,1.47,,,,33.3,1.48,0.43,0.353,0.067,,
1987,5,1,21,Fallow,Brimstone,PK Mg,0,0,35,90,12,0,,1.41,0.97,,,31.4,1.54,0.65,0.37,0.147,,
1987,6,1,21,Fallow,Brimstone,N1 PKMg,1,48,35,90,12,0,,3.21,2.5,,,35.1,1.56,0.57,0.354,0.131,,
1987,7,1,21,Fallow,Brimstone,N2 PKMg,1,96,35,90,12,0,,5.32,2.8,,,37.9,1.86,0.41,0.376,0.071,,
1987,8,1,21,Fallow,Brimstone,N3PKMg,1,144,35,90,12,0,,5.94,,,,35.8,1.86,0.47,0.384,0.069,,
1987,9,1,21,Fallow,Brimstone,N4 PKMg,1,192,35,90,12,0,,6.18,4,,,36.7,2.1,0.69,0.373,0.092,,
1987,10,1,21,Fallow,Brimstone,N2,1,96,0,0,0,0,,3.18,3.33,,,35.8,1.76,0.65,0.268,0.046,,
1987,11,1,21,Fallow,Brimstone,N2 P,1,96,35,0,0,0,,4.69,1.93,,,30,1.76,0.57,0.348,0.094,,
1987,12,1,21,Fallow,Brimstone,N2 P Na,1,96,35,0,0,0,,4.39,1.94,,,30.8,1.66,0.55,0.344,0.081,,
1987,13,1,21,Fallow,Brimstone,N2 PK ,1,96,35,90,0,0,,5.24,2.81,,,36.7,1.68,0.39,0.366,0.05,,
1987,14,1,21,Fallow,Brimstone,N2 PKMg*,1,96,35,90,30,0,,5.22,2.71,,,34.5,1.62,0.43,0.356,0.063,,
1987,15,1,21,Fallow,Brimstone,N5 PKMg,1,240,35,90,12,0,,6.84,3.76,,,35.3,2.14,0.77,0.385,0.101,,
1987,16,1,21,Fallow,Brimstone,N6 PKMg,1,288,35,90,12,0,,7.54,4.59,,,38.1,2.32,0.88,0.359,0.082,,
1987,17,1,21,Fallow,Brimstone,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,6.91,3.57,,,38.3,1.84,0.49,0.334,0.054,,
1987,18,1,21,Fallow,Brimstone,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,7.1,4.42,,,38.1,1.84,0.57,0.326,0.058,,
1987,19,1,21,Fallow,Brimstone,C,0,96,0,0,0,0,,3.68,3.32,,,37.5,1.52,0.58,0.354,0.108,,
1987,20,1,21,Fallow,Brimstone,N2 KMg,1,96,0,90,12,0,,1.64,1.33,,,33.1,2.1,0.61,0.226,0.031,,
1987,21,1,21,Fallow,Brimstone,FYM N2,1,96,0,0,0,35,,8.54,6.21,,,40.7,2.02,0.65,0.356,0.089,,
1987,22,1,21,Fallow,Brimstone,FYM,0,0,0,0,0,35,,6.67,4.96,,,41.4,1.68,0.65,0.363,0.162,,
1988,3,1,22,Fallow,Brimstone,Nil,0,0,0,0,0,0,,0.68,0.4,,,32.5,1.27,0.47,0.35,0.079,,
1988,5,1,22,Fallow,Brimstone,PK Mg,0,0,35,90,12,0,,0.86,0.48,,,33.5,1.36,0.59,0.327,0.134,,
1988,6,1,22,Fallow,Brimstone,N1 PKMg,1,48,35,90,12,0,,2.88,2.73,,,37.8,1.38,0.45,0.326,0.085,,
1988,7,1,22,Fallow,Brimstone,N2 PKMg,1,96,35,90,12,0,,4.1,3.43,,,41.2,1.42,0.61,0.334,0.142,,
1988,8,1,22,Fallow,Brimstone,N3PKMg,1,144,35,90,12,0,,5.6,3.48,,,41.6,1.58,0.55,0.308,0.074,,
1988,9,1,22,Fallow,Brimstone,N4 PKMg,1,192,35,90,12,0,,6.53,5.05,,,38.4,1.72,0.7,0.322,0.085,,
1988,10,1,22,Fallow,Brimstone,N2,1,96,0,0,0,0,,2.46,1.85,,,31.1,1.56,0.7,0.248,0.053,,
1988,11,1,22,Fallow,Brimstone,N2 P,1,96,35,0,0,0,,2.62,2.13,,,27,1.63,0.73,0.336,0.127,,
1988,12,1,22,Fallow,Brimstone,N2 P Na,1,96,35,0,0,0,,3.55,1.68,,,29.9,1.58,0.69,0.324,0.111,,
1988,13,1,22,Fallow,Brimstone,N2 PK ,1,96,35,90,0,0,,4.87,3.09,,,39.2,1.76,0.48,0.318,0.062,,
1988,14,1,22,Fallow,Brimstone,N2 PKMg*,1,96,35,90,30,0,,5.9,3.2,,,40.1,1.63,0.45,0.314,0.058,,
1988,15,1,22,Fallow,Brimstone,N5 PKMg,1,240,35,90,12,0,,6.6,4.67,,,39.1,2.32,1.18,0.32,0.12,,
1988,16,1,22,Fallow,Brimstone,N6 PKMg,1,288,35,90,12,0,,6.71,5.06,,,38.5,2.33,1.24,0.321,0.126,,
1988,17,1,22,Fallow,Brimstone,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,7.03,4.11,,,39.3,1.61,0.58,0.327,0.06,,
1988,18,1,22,Fallow,Brimstone,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,6.63,4.11,,,40.6,1.75,0.61,,0.07,,
1988,19,1,22,Fallow,Brimstone,C,0,96,0,0,0,0,,2.18,2.24,,,37.5,1.67,0.66,0.351,0.131,,
1988,20,1,22,Fallow,Brimstone,N2 KMg,1,96,0,90,12,0,,1.32,1.09,,,33.8,1.85,0.68,0.201,0.037,,
1988,21,1,22,Fallow,Brimstone,FYM N2,1,96,0,0,0,35,,8.01,5.84,,,42.4,1.77,0.57,0.342,0.121,,
1988,22,1,22,Fallow,Brimstone,FYM,0,0,0,0,0,35,,4.1,3.56,,,39.5,1.53,0.75,0.365,0.238,,
1989,3,1,23,Fallow,Brimstone,Nil,0,0,0,0,0,0,,0.9,0.3,,,34.9,1.62,0.44,0.333,0.056,,
1989,5,1,23,Fallow,Brimstone,PK Mg,0,0,35,90,12,0,,1.12,0.3,,,38.9,1.59,0.64,0.362,0.171,,
1989,6,1,23,Fallow,Brimstone,N1 PKMg,1,48,35,90,12,0,,2.34,0.8,,,43.4,1.72,0.6,0.331,0.118,,
1989,7,1,23,Fallow,Brimstone,N2 PKMg,1,96,35,90,12,0,,4.4,1,,,43.9,1.96,0.43,0.339,0.066,,
1989,8,1,23,Fallow,Brimstone,N3PKMg,1,144,35,90,12,0,,4.06,0.94,,,40.3,2.24,0.5,0.299,0.044,,
1989,9,1,23,Fallow,Brimstone,N4 PKMg,1,192,35,90,12,0,,4.55,1.46,,,38.5,2.32,0.77,0.297,0.072,,
1989,10,1,23,Fallow,Brimstone,N2,1,96,0,0,0,0,,2.48,1.1,,,39.2,1.81,0.54,0.201,0.032,,
1989,11,1,23,Fallow,Brimstone,N2 P,1,96,35,0,0,0,,2.58,0.92,,,32,2.17,0.69,0.293,0.087,,
1989,12,1,23,Fallow,Brimstone,N2 P Na,1,96,35,0,0,0,,3.1,0.84,,,29.4,1.98,0.67,0.279,0.062,,
1989,13,1,23,Fallow,Brimstone,N2 PK ,1,96,35,90,0,0,,4.67,0.93,,,42.5,2.14,0.46,0.311,0.05,,
1989,14,1,23,Fallow,Brimstone,N2 PKMg*,1,96,35,90,30,0,,4.65,1.02,,,42.1,1.96,0.41,0.312,0.045,,
1989,15,1,23,Fallow,Brimstone,N5 PKMg,1,240,35,90,12,0,,5.85,1.3,,,38.5,2.49,0.7,0.279,0.042,,
1989,16,1,23,Fallow,Brimstone,N6 PKMg,1,288,35,90,12,0,,4.63,1.11,,,36.7,2.54,0.76,0.283,0.046,,
1989,17,1,23,Fallow,Brimstone,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,3.32,0.55,,,40.8,2.54,0.66,0.322,0.057,,
1989,18,1,23,Fallow,Brimstone,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,3.69,1.08,,,40.3,2.22,0.79,0.297,0.098,,
1989,19,1,23,Fallow,Brimstone,( C),0,0,0,0,0,0,Received castor meal to supply 96 kgN/ha 1852-1988,1.92,0.71,,,42.3,1.78,0.77,0.362,0.128,,
1989,20,1,23,Fallow,Brimstone,N2 KMg,1,96,0,90,12,0,,2.42,0.74,,,38.2,1.94,0.57,0.241,0.027,,
1989,21,1,23,Fallow,Brimstone,FYM N2,1,96,0,0,0,35,,7.54,2.9,,,41,1.98,0.51,0.343,0.067,,
1989,22,1,23,Fallow,Brimstone,FYM,0,0,0,0,0,35,,5.9,2.31,,,43.7,1.59,0.46,0.379,0.107,,
1990,3,1,24,Fallow,Brimstone,Nil,0,0,0,0,0,0,,1.12,0.39,,,31.5,1.47,0.42,0.342,0.108,,
1990,5,1,24,Fallow,Brimstone,PK Mg,0,0,35,90,12,0,,1.41,0.39,,,34.9,1.49,0.4,0.333,0.162,,
1990,6,1,24,Fallow,Brimstone,N1 PKMg,1,48,35,90,12,0,,3.26,1.24,,,41.8,1.98,0.49,0.343,0.099,,
1990,7,1,24,Fallow,Brimstone,N2 PKMg,1,96,35,90,12,0,,5.45,2.53,,,42.5,2.1,0.51,0.328,0.076,,
1990,8,1,24,Fallow,Brimstone,N3PKMg,1,144,35,90,12,0,,6.74,2.68,,,37.2,2.26,0.56,0.295,0.049,,
1990,9,1,24,Fallow,Brimstone,N4 PKMg,1,192,35,90,12,0,,6.74,2.75,,,40.9,2.37,0.69,0.304,0.056,,
1990,10,1,24,Fallow,Brimstone,N2,1,96,0,0,0,0,,4.73,1.82,,,35.7,2.08,0.52,0.223,0.029,,
1990,11,1,24,Fallow,Brimstone,N2 P,1,96,35,0,0,0,,4.87,1.82,,,34.7,2,0.62,0.302,0.071,,
1990,12,1,24,Fallow,Brimstone,N2 P Na,1,96,35,0,0,0,,6.81,2.52,,,37.6,1.9,0.56,0.248,0.049,,
1990,13,1,24,Fallow,Brimstone,N2 PK ,1,96,35,90,0,0,,6.55,1.79,,,42,1.98,0.4,0.307,0.042,,
1990,14,1,24,Fallow,Brimstone,N2 PKMg*,1,96,35,90,30,0,,6.76,2.2,,,43.4,1.92,0.39,0.293,0.043,,
1990,15,1,24,Fallow,Brimstone,N5 PKMg,1,240,35,90,12,0,,7.6,2.83,,,38.4,2.36,0.63,0.28,0.057,,
1990,16,1,24,Fallow,Brimstone,N6 PKMg,1,288,35,90,12,0,,7.03,2.75,,,39.6,2.37,0.62,0.271,0.046,,
1990,17,1,24,Fallow,Brimstone,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,7.59,2.18,,,39.4,2.3,0.54,0.264,0.041,,
1990,18,1,24,Fallow,Brimstone,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,7.33,2.3,,,42.3,2.33,0.51,0.286,0.041,,
1990,19,1,24,Fallow,Brimstone,( C),0,0,0,0,0,0,,2.58,0.57,,,38.7,1.52,0.35,0.336,0.118,,
1990,20,1,24,Fallow,Brimstone,N2 KMg,1,96,0,90,12,0,,3.82,1.22,,,38.3,2.02,0.41,0.205,0.024,,
1990,21,1,24,Fallow,Brimstone,FYM N2,1,96,0,0,0,35,,7.22,4.65,,,38,2.23,0.56,0.324,0.091,,
1990,22,1,24,Fallow,Brimstone,FYM,0,0,0,0,0,35,,5.64,2.66,,,45.3,1.55,0.32,0.329,0.133,,
1991,3,1,25,Fallow,Apollo,Nil,0,0,0,0,0,0,,1.25,1.06,,,32.8,1.61,0.55,0.394,0.113,,
1991,5,1,25,Fallow,Apollo,PK Mg,0,0,35,90,12,0,,1.29,0.92,,,33.6,1.6,0.55,0.411,0.173,,
1991,6,1,25,Fallow,Apollo,N1 PKMg,1,48,35,90,12,0,,3.39,3.01,,,37,1.44,0.4,0.384,0.12,,
1991,7,1,25,Fallow,Apollo,N2 PKMg,1,96,35,90,12,0,,6.29,4.75,,,39.6,1.61,0.34,0.377,0.087,,
1991,8,1,25,Fallow,Apollo,N3PKMg,1,144,35,90,12,0,,7.8,5.56,,,44.5,1.84,0.49,0.364,0.084,,
1991,9,1,25,Fallow,Apollo,N4 PKMg,1,192,35,90,12,0,,7.65,5.9,,,44.4,2.12,0.55,0.354,0.083,,
1991,10,1,25,Fallow,Apollo,N2,1,96,0,0,0,0,,3.14,3.78,,,34.6,1.81,0.74,0.232,0.045,,
1991,11,1,25,Fallow,Apollo,N2 P,1,96,35,0,0,0,,4.36,2.93,,,32.5,1.99,0.45,0.404,0.091,,
1991,12,1,25,Fallow,Apollo,N2 P Na,1,96,35,0,0,0,,2.85,1.68,,,29.7,2.1,0.58,0.405,0.101,,
1991,13,1,25,Fallow,Apollo,N2 PK ,1,96,35,90,0,0,,5.42,4.38,,,40.9,1.74,0.38,0.38,0.075,,
1991,14,1,25,Fallow,Apollo,N2 PKMg*,1,96,35,90,30,0,,5.77,3.98,,,42.5,1.59,0.36,0.372,0.071,,
1991,15,1,25,Fallow,Apollo,N5 PKMg,1,240,35,90,12,0,,8.66,6.78,,,43.6,2.3,0.9,0.375,0.128,,
1991,16,1,25,Fallow,Apollo,N6 PKMg,1,288,35,90,12,0,,8.16,6.34,,,42.7,2.32,0.9,0.346,0.102,,
1991,17,1,25,Fallow,Apollo,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,7.22,5.95,,,43.1,1.97,0.55,0.353,0.07,,
1991,18,1,25,Fallow,Apollo,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,7.28,6.46,,,43.7,2.08,0.6,0.362,0.078,,
1991,19,1,25,Fallow,Apollo,( C),0,0,0,0,0,0,,2.02,1.52,,,39,1.76,0.46,0.405,0.158,,
1991,20,1,25,Fallow,Apollo,N2 KMg,1,96,0,90,12,0,,3.23,3.44,,,34.5,1.88,0.5,0.223,0.033,,
1991,21,1,25,Fallow,Apollo,FYM N2,1,96,0,0,0,35,,8.98,8.67,,,42.8,2.24,0.61,0.382,0.12,,
1991,22,1,25,Fallow,Apollo,FYM,0,0,0,0,0,35,,5.98,4.58,,,42.9,1.88,0.5,0.397,0.187,,
1992,3,1,26,Fallow,Apollo,Nil,0,0,0,0,0,0,,1.21,0.16,,,25.6,1.46,0.35,0.385,0.076,,
1992,5,1,26,Fallow,Apollo,PK Mg,0,0,35,90,12,0,,1.81,0.24,,,25.8,1.43,0.35,0.39,0.117,,
1992,6,1,26,Fallow,Apollo,N1 PKMg,1,48,35,90,12,0,,4.18,1.52,,,30.4,1.49,0.26,0.372,0.072,,
1992,7,1,26,Fallow,Apollo,N2 PKMg,1,96,35,90,12,0,,5.68,2.52,,,32.8,1.71,0.33,0.357,0.079,,
1992,8,1,26,Fallow,Apollo,N3PKMg,1,144,35,90,12,0,,7,3.43,,,36.1,1.95,0.38,0.379,0.071,,
1992,9,1,26,Fallow,Apollo,N4 PKMg,1,192,35,90,12,0,,7.08,2.65,,,38.6,2.1,0.58,0.374,0.085,,
1992,10,1,26,Fallow,Apollo,N2,1,96,0,0,0,0,,3.39,2.06,,,26,2.12,0.34,0.212,0.023,,
1992,11,1,26,Fallow,Apollo,N2 P,1,96,35,0,0,0,,5.02,2.13,,,28.8,1.72,0.37,0.376,0.08,,
1992,12,1,26,Fallow,Apollo,N2 P Na,1,96,35,0,0,0,,3.67,1.42,,,27.5,1.85,0.6,0.378,0.097,,
1992,13,1,26,Fallow,Apollo,N2 PK ,1,96,35,90,0,0,,5.31,2.3,,,32.4,1.77,0.32,0.354,0.066,,
1992,14,1,26,Fallow,Apollo,N2 PKMg*,1,96,35,90,30,0,,5.55,2.2,,,34.5,1.71,0.37,0.369,0.071,,
1992,15,1,26,Fallow,Apollo,N5 PKMg,1,240,35,90,12,0,,8.04,3.52,,,37.2,2.21,0.82,0.38,0.093,,
1992,16,1,26,Fallow,Apollo,N6 PKMg,1,288,35,90,12,0,,7.59,4.07,,,35.9,2.31,0.94,0.364,0.089,,
1992,17,1,26,Fallow,Apollo,N1+N3 1/2[PKMg](A),2 (N1 autumn),192,18,45,6,0,,7.52,3.41,,,37.4,1.97,0.51,0.344,0.057,,
1992,18,1,26,Fallow,Apollo,N0+N3 1/2[PKMg](A),1,144,18,45,6,0,,7.34,3.1,,,38.9,1.93,0.4,0.343,0.05,,
1992,19,1,26,Fallow,Apollo,( C),0,0,0,0,0,0,,2.27,0.4,,,28.3,1.53,0.31,0.383,0.101,,
1992,20,1,26,Fallow,Apollo,N2 KMg,1,96,0,90,12,0,,3.08,1.67,,,33,1.96,0.36,0.188,0.017,,
1992,21,1,26,Fallow,Apollo,FYM N2,1,96,0,0,0,35,,8.52,7.01,,,34.7,2.07,0.51,0.4,0.09,,
1992,22,1,26,Fallow,Apollo,FYM,0,0,0,0,0,35,,7.16,3.95,,,33.6,1.57,0.25,0.365,0.104,,
